1.000000e-01,0.000000e+00,0.000000e+00
2.000000e-01,1.000000e+00,1.003358e-07
3.000000e-01,1.000000e+00,5.667954e-07
4.000000e-01,1.000000e+00,2.215893e-06
5.000000e-01,1.000000e+00,5.997456e-06
6.000000e-01,1.000000e+00,1.283261e-05
7.000000e-01,1.000000e+00,2.361434e-05
8.000000e-01,1.000000e+00,3.920807e-05
9.000000e-01,1.000000e+00,6.045221e-05
1.000000e+00,1.000000e+00,8.815870e-05
1.100000e+00,1.000000e+00,1.231135e-04
1.200000e+00,1.000000e+00,1.660774e-04
1.300000e+00,1.000000e+00,2.177858e-04
1.400000e+00,1.000000e+00,2.789503e-04
1.500000e+00,1.000000e+00,3.502583e-04
1.600000e+00,1.000000e+00,4.323739e-04
1.700000e+00,1.000000e+00,5.259382e-04
1.800000e+00,1.000000e+00,6.315701e-04
1.900000e+00,1.000000e+00,7.498663e-04
2.000000e+00,1.000000e+00,8.814021e-04
2.100000e+00,1.000000e+00,1.026732e-03
2.200000e+00,1.000000e+00,1.186389e-03
2.300000e+00,1.000000e+00,1.360888e-03
2.400000e+00,1.000000e+00,1.550721e-03
2.500000e+00,1.000000e+00,1.756364e-03
2.600000e+00,1.000000e+00,1.978272e-03
2.700000e+00,1.000000e+00,2.216882e-03
2.800000e+00,1.000000e+00,2.472614e-03
2.900000e+00,1.000000e+00,2.745867e-03
3.000000e+00,1.000000e+00,3.037028e-03
3.100000e+00,1.000000e+00,3.346462e-03
3.200000e+00,1.000000e+00,3.674520e-03
3.300000e+00,1.000000e+00,4.021537e-03
3.400000e+00,1.000000e+00,4.387831e-03
3.500000e+00,1.000000e+00,4.773706e-03
3.600000e+00,1.000000e+00,5.179448e-03
3.700000e+00,1.000000e+00,5.605333e-03
3.800000e+00,1.000000e+00,6.051617e-03
3.900000e+00,1.000000e+00,6.518547e-03
4.000000e+00,1.000000e+00,7.006352e-03
4.100000e+00,1.000000e+00,7.515251e-03
4.200000e+00,1.000000e+00,8.045447e-03
4.300000e+00,1.000000e+00,8.597133e-03
4.400000e+00,1.000000e+00,9.170486e-03
4.500000e+00,1.000000e+00,9.765674e-03
4.600000e+00,1.000000e+00,1.038285e-02
4.700000e+00,1.000000e+00,1.102216e-02
4.800000e+00,1.000000e+00,1.168373e-02
4.900000e+00,1.000000e+00,1.236769e-02
5.000000e+00,1.000000e+00,1.307414e-02
5.100000e+00,1.000000e+00,1.380319e-02
5.200000e+00,1.000000e+00,1.455491e-02
5.300000e+00,1.000000e+00,1.532940e-02
5.400000e+00,1.000000e+00,1.612672e-02
5.500000e+00,1.000000e+00,1.694692e-02
5.600000e+00,1.000000e+00,1.779007e-02
5.700000e+00,1.000000e+00,1.865619e-02
5.800000e+00,1.000000e+00,1.954533e-02
5.900000e+00,1.000000e+00,2.045750e-02
6.000000e+00,1.000000e+00,2.139272e-02
6.100000e+00,1.000000e+00,2.235100e-02
6.200000e+00,1.000000e+00,2.333234e-02
6.300000e+00,1.000000e+00,2.433672e-02
6.400000e+00,1.000000e+00,2.536414e-02
6.500000e+00,1.000000e+00,2.641457e-02
6.600000e+00,1.000000e+00,2.748797e-02
6.700000e+00,1.000000e+00,2.858431e-02
6.800000e+00,1.000000e+00,2.970355e-02
6.900000e+00,1.000000e+00,3.084563e-02
7.000000e+00,1.000000e+00,3.201049e-02
7.100000e+00,1.000000e+00,3.319809e-02
7.200000e+00,1.000000e+00,3.440833e-02
7.300000e+00,1.000000e+00,3.564116e-02
7.400000e+00,1.000000e+00,3.689648e-02
7.500000e+00,1.000000e+00,3.817421e-02
7.600000e+00,1.000000e+00,3.947426e-02
7.700000e+00,1.000000e+00,4.079654e-02
7.800000e+00,1.000000e+00,4.214093e-02
7.900000e+00,1.000000e+00,4.350734e-02
8.000000e+00,1.000000e+00,4.489566e-02
8.100000e+00,1.000000e+00,4.630576e-02
8.200000e+00,1.000000e+00,4.773752e-02
